"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_single_adult","fare_single_child","fare_single_elderly"
"455","220",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","230",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","270",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"455","275",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"455","280",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"455","295",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","300",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","310",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","320",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"455","330",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"455","90",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","100",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","110",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","120",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","130",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","140",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"455","150",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"455","160",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"455","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","390",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","435",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","445",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","448",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","450",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","455",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"455","460",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","490",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","500",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","468",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","480",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","510",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","520",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","530",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","540",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","550",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"455","560",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","570",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","580",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","590",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"455","600",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","1",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","10",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","15",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","20",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","30",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","240",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","250",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","260",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","265",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","920",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"460","40",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","50",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","60",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","70",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","75",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"460","80",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"460","170",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","180",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","190",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","200",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","212",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","220",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","230",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"460","270",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","275",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"460","280",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","295",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","300",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","310",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"460","320",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"460","330",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"460","90",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","100",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","110",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","120",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","130",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","140",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","150",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"460","160",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"460","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","370",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","390",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","400",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","435",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","445",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","448",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","450",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","455",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","460",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"460","490",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","500",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","468",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","480",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","510",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","520",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","530",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","540",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","550",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"460","560",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","570",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","580",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","590",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"460","600",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","1",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"490","10",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"490","15",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","20",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","30",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","240",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","250",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","260",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","265",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","920",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"490","40",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","50",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","60",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","70",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","75",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","80",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"490","170",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","180",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","190",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","200",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","212",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","220",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","230",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","270",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","275",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","280",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"490","295",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","300",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","310",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","320",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"490","330",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"490","90",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","100",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","110",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","120",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","130",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","140",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"490","150",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"490","160",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"490","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","390",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","435",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","445",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","448",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","450",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","455",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","460",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","490",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"490","500",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","468",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","480",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","510",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","520",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","530",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","540",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","550",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"490","560",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","570",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","580",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","590",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"490","600",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","1",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"500","10",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"500","15",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"500","20",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","30",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","240",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"500","250",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","260",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","265",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","920",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"500","40",6.70,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","50",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","60",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","70",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","75",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","80",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","170",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","180",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","190",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","200",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","212",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","220",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","230",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","270",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","275",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","280",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","295",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","300",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"500","310",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","320",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","330",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"500","90",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","100",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","110",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","120",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","130",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"500","140",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"500","150",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"500","160",5.90,3.00,2.00,2.00,3.00,5.00,2.00,2.00
"500","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","435",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","445",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","448",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","450",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","455",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","460",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","490",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"500","468",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","480",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","510",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","520",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","530",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","540",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","550",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"500","560",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","570",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","580",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","590",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"500","600",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"468","1",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"468","10",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"468","15",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","20",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","30",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","240",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","250",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","260",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","265",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","920",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","40",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","50",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","60",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","70",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","75",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","80",4.80,2.40,2.00,2.00,2.40,7.00,3.50,3.50
"468","170",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","180",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","190",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","200",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","212",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","220",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","230",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","270",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","275",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","280",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"468","295",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","300",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","310",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","320",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"468","330",4.80,2.40,2.00,2.00,2.40,7.00,3.50,3.50
"468","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","130",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","140",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"468","150",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"468","160",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"468","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","360",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","370",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","390",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"468","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","435",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","445",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","448",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","450",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","455",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","460",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","490",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","500",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","468",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"468","480",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","510",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","520",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","530",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","540",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","550",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"468","560",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","570",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","580",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","590",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"468","600",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","1",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"480","10",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"480","15",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"480","20",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","30",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","240",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"480","250",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","260",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","265",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","920",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","40",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","50",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","60",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","70",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","75",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","80",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","170",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","180",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","190",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","200",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","212",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","220",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","230",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","270",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","275",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","280",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","295",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","300",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"480","310",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","320",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","330",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"480","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","130",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"480","140",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"480","150",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"480","160",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"480","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","360",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","370",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"480","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"480","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"480","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"480","425",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","430",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"480","445",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","448",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","450",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","455",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","460",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","490",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","500",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"480","468",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
